Position,Track Name,Artist,Streams,URL,Date,Region
24,Suena El Dembow,Joey Montana,2719,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI,2018-01-08,hn
25,Explícale,Yandel,2562,https://open.spotify.com/track/1LszjjoVwDDZcWUQbzeDLG,2018-01-08,hn
26,Perro Fiel,Shakira,2521,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL,2018-01-08,hn
27,Una Lady Como Tú,Manuel Turizo,2510,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF,2018-01-08,hn
28,El Farsante,Ozuna,2488,https://open.spotify.com/track/5EId1m4DNwTf3at31w8bPJ,2018-01-08,hn
29,Shape of You,Ed Sheeran,2454,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2018-01-08,hn
30,Dembow,Danny Ocean,2423,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2,2018-01-08,hn
31,Adiós Amor,Christian Nodal,2418,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y,2018-01-08,hn
32,Ahora Dice,Chris Jeday,2341,https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy,2018-01-08,hn
33,What Lovers Do (feat. SZA),Maroon 5,2326,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,2018-01-08,hn
34,Mi Gente,J Balvin,2313,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,2018-01-08,hn
35,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel Aa,2310,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65,2018-01-08,hn
36,Bum Bum Tam Tam,MC Fioti,2302,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr,2018-01-08,hn
37,Bonita,J Balvin,2285,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v,2018-01-08,hn
38,Wolves,Selena Gomez,2205,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,2018-01-08,hn
39,Havana - Remix,Camila Cabello,2146,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ,2018-01-08,hn
40,Síguelo Bailando,Ozuna,2114,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz,2018-01-08,hn
41,La Modelo,Ozuna,2105,https://open.spotify.com/track/2m2ZGfJcs3lHWNPzhWH3XH,2018-01-08,hn
42,Too Good At Goodbyes,Sam Smith,2090,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2018-01-08,hn
43,Felices los 4,Maluma,2051,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn,2018-01-08,hn
44,El Color de Tus Ojos,Banda Sinaloense MS de Sergio Lizárraga,2002,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq,2018-01-08,hn
45,Gucci Gang,Lil Pump,1998,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,2018-01-08,hn
46,GPS,Maluma,1995,https://open.spotify.com/track/3t6j6WNv2OSn6qm5Vxynub,2018-01-08,hn
47,Cásate Conmigo,Silvestre Dangond,1956,https://open.spotify.com/track/6f4UPdDBQONKJBRqwZGjaJ,2018-01-08,hn
48,Solo - Remix,Lary Over,1924,https://open.spotify.com/track/3l7mBXrUfRwa4VO8nHLAgJ,2018-01-08,hn
49,Tú Foto,Ozuna,1805,https://open.spotify.com/track/5zSOVwaY3sVjnmLhuEfsuf,2018-01-08,hn
50,Krippy Kush,Farruko,1573,https://open.spotify.com/track/7FfpP3YZ6fOWMdxkIAtud9,2018-01-08,hn
51,Dusk Till Dawn - Radio Edit,ZAYN,1554,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,2018-01-08,hn
52,Sexto Sentido (feat. Bad Bunny),Gigolo Y La Exce,1549,https://open.spotify.com/track/3iDPALl8BoUbuXZgy6EOWY,2018-01-08,hn
53,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Farruko,1543,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1,2018-01-08,hn
54,El Granjero,Arcangel,1520,https://open.spotify.com/track/7k3SjypJ8lF9WWu8Op0We0,2018-01-08,hn
55,Me Emborrachare - Bachata Radio Edit,Grupo Extra,1502,https://open.spotify.com/track/3iGjLTDqokSuf6yYI83wzi,2018-01-08,hn
56,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,1502,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,2018-01-08,hn
57,Ahora Se,Lary Over,1489,https://open.spotify.com/track/3hfpB94cfVvdLAnm8TUBAv,2018-01-08,hn
58,Unforgettable,French Montana,1475,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,2018-01-08,hn
59,Como Antes,Yandel,1468,https://open.spotify.com/track/5YzA563GXTuwQaRq24z1k5,2018-01-08,hn
60,Ahora Me Llama,Karol G,1468,https://open.spotify.com/track/11ZRYISCsAsLyyJo47DudZ,2018-01-08,hn
61,Bella,Wolfine,1462,https://open.spotify.com/track/4R55IUi2x7S5ek2SpebOiE,2018-01-08,hn
62,Imitadora,Romeo Santos,1445,https://open.spotify.com/track/6r46lnXFbE9fr2d3KNaGbe,2018-01-08,hn
63,Bebe (feat. Anuel AA),Ozuna,1394,https://open.spotify.com/track/6SIrNxmmdbv1KUbFBu1PaN,2018-01-08,hn
64,Si Tú La Ves,Nicky Jam,1352,https://open.spotify.com/track/4yN6xPLopmTLvc27pO9LIE,2018-01-08,hn
65,Hey DJ,CNCO,1345,https://open.spotify.com/track/209gZgcfLq2aUuu51vOWBl,2018-01-08,hn
66,Otra Vez (feat. J Balvin),Zion & Lennox,1342,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,2018-01-08,hn
67,Finesse (Remix) [feat. Cardi B],Bruno Mars,1333,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,2018-01-08,hn
68,Something Just Like This,The Chainsmokers,1312,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2018-01-08,hn
69,3 A.M.,Jesse & Joy,1310,https://open.spotify.com/track/0yyZN5ASdrYu0XYWFzfxUu,2018-01-08,hn
70,Thinking Out Loud,Ed Sheeran,1279,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2018-01-08,hn
71,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1273,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,2018-01-08,hn
72,Thunder,Imagine Dragons,1270,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2018-01-08,hn
73,La Formula (feat. Chris Jeday),De La Ghetto,1262,https://open.spotify.com/track/4XCQtUoRSh22Ep18ULmDnT,2018-01-08,hn
74,Esperándote,Manuel Turizo,1262,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj,2018-01-08,hn
75,Congratulations,Post Malone,1218,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2018-01-08,hn
76,Diabla - Official Remix,Farruko,1185,https://open.spotify.com/track/2OxUtaKYeahAGNaBiahXtR,2018-01-08,hn
77,Déjate Llevar,Juan Magán,1168,https://open.spotify.com/track/3xWEI23MLJrD0dpDcDUTW6,2018-01-08,hn
78,Despacito (Featuring Daddy Yankee),Luis Fonsi,1167,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,2018-01-08,hn
79,"Tu No Metes Cabra Remix (feat. Daddy Yankee, Anuel AA & Cosculluela)",Bad Bunny,1166,https://open.spotify.com/track/0QQNA8bZqefrGfsShzlZkb,2018-01-08,hn
80,Escápate Conmigo - Remix,Wisin,1162,https://open.spotify.com/track/5YY7ht3PCArlLjLbcTiAvh,2018-01-08,hn
81,#Natural,Paty Cantú,1156,https://open.spotify.com/track/6QY4K8DzL1HtAZbz7BGGOx,2018-01-08,hn
82,Him & I (with Halsey),G-Eazy,1137,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,2018-01-08,hn
83,River (feat. Ed Sheeran),Eminem,1123,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,2018-01-08,hn
84,Sigo Extrañándote,J Balvin,1107,https://open.spotify.com/track/6qDF4wWL49CAVbgT7yuHl8,2018-01-08,hn
85,Bonita - Remix,J Balvin,1107,https://open.spotify.com/track/400nZFg9JEXd9DTBJf1PE3,2018-01-08,hn
86,Me Mata,Bad Bunny,1096,https://open.spotify.com/track/2wgDAPgBhFA7pnIbm0YOhP,2018-01-08,hn
87,Silence,Marshmello,1092,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2018-01-08,hn
88,Soy Peor,Bad Bunny,1086,https://open.spotify.com/track/5MT96Zz0ymUJNm8obKZQr0,2018-01-08,hn
89,No Te Hagas,Jory Boy,1078,https://open.spotify.com/track/5hKjEpYrJIJs6uPl7zw6Y6,2018-01-08,hn
90,Attention,Charlie Puth,1078,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2018-01-08,hn
91,Mamita,CNCO,1064,https://open.spotify.com/track/5ojXuKXBYq0apcNucYSDXq,2018-01-08,hn
92,Loco Enamorado,Abraham Mateo,1061,https://open.spotify.com/track/4N1c5rmWOzRmB9SMacr5wB,2018-01-08,hn
93,La Rompe Corazones,Daddy Yankee,1058,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3,2018-01-08,hn
94,Movimiento Naranja Regional,Movimiento Ciudadano,1041,https://open.spotify.com/track/5u9HlSPeBN7W79Y91WPEYK,2018-01-08,hn
95,Feels,Calvin Harris,1035,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,2018-01-08,hn
96,Besame,Valentino,1032,https://open.spotify.com/track/7Ckhk1XW5NV2k4jpqtQNlz,2018-01-08,hn
97,Me Llamas (feat. Maluma) - Remix,Piso 21,1028,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,2018-01-08,hn
98,No Lie,Sean Paul,1025,https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw,2018-01-08,hn
99,Scared to Be Lonely,Martin Garrix,1018,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2018-01-08,hn
100,Netflixxx,Brytiago,1016,https://open.spotify.com/track/5gFAT2DbEt4TOMXyAMEixG,2018-01-08,hn
1,Sensualidad,Bad Bunny,6523,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,2018-01-09,hn
2,Solo,Amenazzy,5439,https://open.spotify.com/track/6zkgZ1pA4xHLMLgPXaF0Rk,2018-01-09,hn
3,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,5434,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l,2018-01-09,hn
4,Criminal,Natti Natasha,5335,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,2018-01-09,hn
5,Corazón,Maluma,5167,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou,2018-01-09,hn
6,Échame La Culpa,Luis Fonsi,4927,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,2018-01-09,hn
7,Downtown,Anitta,4724,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,2018-01-09,hn
8,Se Preparó,Ozuna,4333,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,2018-01-09,hn
9,Mayores,Becky G,4013,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau,2018-01-09,hn
10,Vuelve,Daddy Yankee,3986,https://open.spotify.com/track/0lJCqIx5BhZtf6QtYI2fbv,2018-01-09,hn
11,Que Va,Alex Sensation,3947,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O,2018-01-09,hn
12,Me Rehúso,Danny Ocean,3759,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,2018-01-09,hn
13,Chambea,Bad Bunny,3612,https://open.spotify.com/track/6ElmxV9B2mSNscEjP27M7i,2018-01-09,hn
14,Quiero Repetir,Ozuna,3594,https://open.spotify.com/track/0MIcPSq9n2z5H8TAfEstri,2018-01-09,hn
15,Robarte un Beso,Carlos Vives,3468,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k,2018-01-09,hn
16,Báilame - Remix,Nacho,3449,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr,2018-01-09,hn
17,rockstar,Post Malone,3224,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,2018-01-09,hn
18,Bella y Sensual,Romeo Santos,3068,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3,2018-01-09,hn
19,Perfect,Ed Sheeran,2959,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2018-01-09,hn
20,Escápate Conmigo,Wisin,2945,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc,2018-01-09,hn
21,New Rules,Dua Lipa,2945,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2018-01-09,hn
22,SUTRA,Sebastian Yatra,2889,https://open.spotify.com/track/5TmZYdHW6HJ9gt7Aokuql5,2018-01-09,hn
23,Suena El Dembow,Joey Montana,2852,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI,2018-01-09,hn
24,Havana,Camila Cabello,2847,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,2018-01-09,hn
25,Perro Fiel,Shakira,2681,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL,2018-01-09,hn
26,Dembow,Danny Ocean,2641,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2,2018-01-09,hn
27,El Farsante,Ozuna,2619,https://open.spotify.com/track/5EId1m4DNwTf3at31w8bPJ,2018-01-09,hn
28,Ahora Dice,Chris Jeday,2546,https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy,2018-01-09,hn
29,Una Lady Como Tú,Manuel Turizo,2523,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF,2018-01-09,hn
30,Adiós Amor,Christian Nodal,2521,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y,2018-01-09,hn
31,Explícale,Yandel,2504,https://open.spotify.com/track/1LszjjoVwDDZcWUQbzeDLG,2018-01-09,hn
32,What Lovers Do (feat. SZA),Maroon 5,2480,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,2018-01-09,hn
33,Shape of You,Ed Sheeran,2459,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2018-01-09,hn
34,Mi Gente,J Balvin,2437,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,2018-01-09,hn
35,Bonita,J Balvin,2420,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v,2018-01-09,hn
36,Bum Bum Tam Tam,MC Fioti,2412,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr,2018-01-09,hn
37,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel Aa,2396,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65,2018-01-09,hn
38,La Modelo,Ozuna,2374,https://open.spotify.com/track/2m2ZGfJcs3lHWNPzhWH3XH,2018-01-09,hn
39,Wolves,Selena Gomez,2343,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,2018-01-09,hn
40,Felices los 4,Maluma,2267,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn,2018-01-09,hn
41,Too Good At Goodbyes,Sam Smith,2196,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2018-01-09,hn
42,Havana - Remix,Camila Cabello,2131,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ,2018-01-09,hn
43,Síguelo Bailando,Ozuna,2114,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz,2018-01-09,hn
44,El Color de Tus Ojos,Banda Sinaloense MS de Sergio Lizárraga,2018,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq,2018-01-09,hn
45,GPS,Maluma,2018,https://open.spotify.com/track/3t6j6WNv2OSn6qm5Vxynub,2018-01-09,hn
46,Solo - Remix,Lary Over,2005,https://open.spotify.com/track/3l7mBXrUfRwa4VO8nHLAgJ,2018-01-09,hn
47,Gucci Gang,Lil Pump,1942,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,2018-01-09,hn
48,Tú Foto,Ozuna,1887,https://open.spotify.com/track/5zSOVwaY3sVjnmLhuEfsuf,2018-01-09,hn
49,Cásate Conmigo,Silvestre Dangond,1865,https://open.spotify.com/track/6f4UPdDBQONKJBRqwZGjaJ,2018-01-09,hn
50,Sexto Sentido (feat. Bad Bunny),Gigolo Y La Exce,1668,https://open.spotify.com/track/3iDPALl8BoUbuXZgy6EOWY,2018-01-09,hn
51,El Granjero,Arcangel,1659,https://open.spotify.com/track/7k3SjypJ8lF9WWu8Op0We0,2018-01-09,hn
52,Bella,Wolfine,1640,https://open.spotify.com/track/4R55IUi2x7S5ek2SpebOiE,2018-01-09,hn
53,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Farruko,1560,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1,2018-01-09,hn
54,Krippy Kush,Farruko,1558,https://open.spotify.com/track/7FfpP3YZ6fOWMdxkIAtud9,2018-01-09,hn
55,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,1542,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,2018-01-09,hn
56,Ahora Se,Lary Over,1513,https://open.spotify.com/track/3hfpB94cfVvdLAnm8TUBAv,2018-01-09,hn
57,Si Tú La Ves,Nicky Jam,1499,https://open.spotify.com/track/4yN6xPLopmTLvc27pO9LIE,2018-01-09,hn
58,Como Antes,Yandel,1490,https://open.spotify.com/track/5YzA563GXTuwQaRq24z1k5,2018-01-09,hn
59,Dusk Till Dawn - Radio Edit,ZAYN,1490,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,2018-01-09,hn
60,Ahora Me Llama,Karol G,1466,https://open.spotify.com/track/11ZRYISCsAsLyyJo47DudZ,2018-01-09,hn
61,Imitadora,Romeo Santos,1442,https://open.spotify.com/track/6r46lnXFbE9fr2d3KNaGbe,2018-01-09,hn
62,Finesse (Remix) [feat. Cardi B],Bruno Mars,1440,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,2018-01-09,hn
63,Unforgettable,French Montana,1431,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,2018-01-09,hn
64,3 A.M.,Jesse & Joy,1414,https://open.spotify.com/track/0yyZN5ASdrYu0XYWFzfxUu,2018-01-09,hn
65,Otra Vez (feat. J Balvin),Zion & Lennox,1405,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,2018-01-09,hn
66,Bebe (feat. Anuel AA),Ozuna,1393,https://open.spotify.com/track/6SIrNxmmdbv1KUbFBu1PaN,2018-01-09,hn
67,#Natural,Paty Cantú,1381,https://open.spotify.com/track/6QY4K8DzL1HtAZbz7BGGOx,2018-01-09,hn
68,Hey DJ,CNCO,1339,https://open.spotify.com/track/209gZgcfLq2aUuu51vOWBl,2018-01-09,hn
69,Thunder,Imagine Dragons,1339,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2018-01-09,hn
70,Esperándote,Manuel Turizo,1326,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj,2018-01-09,hn
71,Me Emborrachare - Bachata Radio Edit,Grupo Extra,1305,https://open.spotify.com/track/3iGjLTDqokSuf6yYI83wzi,2018-01-09,hn
72,Diabla - Official Remix,Farruko,1296,https://open.spotify.com/track/2OxUtaKYeahAGNaBiahXtR,2018-01-09,hn
73,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1294,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,2018-01-09,hn
74,Something Just Like This,The Chainsmokers,1279,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2018-01-09,hn
75,Congratulations,Post Malone,1273,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2018-01-09,hn
76,Thinking Out Loud,Ed Sheeran,1258,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2018-01-09,hn
77,"Tu No Metes Cabra Remix (feat. Daddy Yankee, Anuel AA & Cosculluela)",Bad Bunny,1255,https://open.spotify.com/track/0QQNA8bZqefrGfsShzlZkb,2018-01-09,hn
78,La Formula (feat. Chris Jeday),De La Ghetto,1197,https://open.spotify.com/track/4XCQtUoRSh22Ep18ULmDnT,2018-01-09,hn
79,Despacito (Featuring Daddy Yankee),Luis Fonsi,1196,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,2018-01-09,hn
80,Soy Peor,Bad Bunny,1173,https://open.spotify.com/track/5MT96Zz0ymUJNm8obKZQr0,2018-01-09,hn
81,Mamita,CNCO,1163,https://open.spotify.com/track/5ojXuKXBYq0apcNucYSDXq,2018-01-09,hn
82,Déjate Llevar,Juan Magán,1157,https://open.spotify.com/track/3xWEI23MLJrD0dpDcDUTW6,2018-01-09,hn
83,Escápate Conmigo - Remix,Wisin,1143,https://open.spotify.com/track/5YY7ht3PCArlLjLbcTiAvh,2018-01-09,hn
84,Loco Enamorado,Abraham Mateo,1138,https://open.spotify.com/track/4N1c5rmWOzRmB9SMacr5wB,2018-01-09,hn
85,Feels,Calvin Harris,1118,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,2018-01-09,hn
86,Me Mata,Bad Bunny,1116,https://open.spotify.com/track/2wgDAPgBhFA7pnIbm0YOhP,2018-01-09,hn
87,Sigo Extrañándote,J Balvin,1114,https://open.spotify.com/track/6qDF4wWL49CAVbgT7yuHl8,2018-01-09,hn
88,Attention,Charlie Puth,1114,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2018-01-09,hn
89,Besame,Valentino,1113,https://open.spotify.com/track/7Ckhk1XW5NV2k4jpqtQNlz,2018-01-09,hn
90,No Te Hagas,Jory Boy,1113,https://open.spotify.com/track/5hKjEpYrJIJs6uPl7zw6Y6,2018-01-09,hn
91,Scared to Be Lonely,Martin Garrix,1100,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2018-01-09,hn
92,Si Tu Lo Dejas,Rvssian,1090,https://open.spotify.com/track/2naJy8SKJ27gj6ZhRPDKaz,2018-01-09,hn
93,Him & I (with Halsey),G-Eazy,1087,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,2018-01-09,hn
94,Silence,Marshmello,1083,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2018-01-09,hn
95,Netflixxx,Brytiago,1075,https://open.spotify.com/track/5gFAT2DbEt4TOMXyAMEixG,2018-01-09,hn
96,Me Vas a Extrañar,Banda Sinaloense MS de Sergio Lizárraga,1072,https://open.spotify.com/track/2yS8aYWXEWJ1NlZ7VPDroT,2018-01-09,hn
97,Bonita - Remix,J Balvin,1065,https://open.spotify.com/track/400nZFg9JEXd9DTBJf1PE3,2018-01-09,hn
98,River (feat. Ed Sheeran),Eminem,1062,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,2018-01-09,hn
99,Movimiento Naranja Regional,Movimiento Ciudadano,1052,https://open.spotify.com/track/5u9HlSPeBN7W79Y91WPEYK,2018-01-09,hn
100,Tacos Altos,Farruko,1051,https://open.spotify.com/track/66pK7thQ0yw1xlqw8AQSlw,2018-01-09,hn
101,That's What I Like,Bruno Mars,1049,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2018-01-09,hn
102,Closer,The Chainsmokers,1048,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2018-01-09,hn
103,La Rompe Corazones,Daddy Yankee,1045,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3,2018-01-09,hn
104,Me Llamas (feat. Maluma) - Remix,Piso 21,1044,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,2018-01-09,hn
105,Photograph,Ed Sheeran,1026,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2018-01-09,hn
106,I Feel It Coming,The Weeknd,1025,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2018-01-09,hn
